title,url,desc 
屏风生脉胶囊,http://www.zhongyoo.com/zhongchengyao/pfsmjn_7914.html,【药名】屏风生脉胶囊　　【药方组成】黄苠、白术(土炒)、防风、五味子、人参、麦冬、附子(制)。　　【药理作用与现代研究】本品能提高机体体液免疫和细胞免疫功能，对SRBC诱发小鼠足跖迟发型变态反应有抑制作用，能提高小鼠对感染的抵抗力，降低死亡率。能兴奋肾上腺激素，调节中枢神经系统，增强免疫功能，增加心肌收缩力，减慢大鼠心率，改善心血管功能。　　【功效与主治】益气，扶阳，固表。用于气短心悸、表虚自汗、乏力眩晕、易感风邪。治疗和预防上呼吸道感染，慢性肺原性心脏病;病后体虚、津伤;体虚自汗、盗汗;肾功能衰退，冠心病。　　【用法与用量】口服，每次3粒，每日2～3次。　　【剂型与规格】胶囊，每粒0.33g。　　【注意事项】尚不明确。
绞股蓝总甙胶囊,http://www.zhongyoo.com/zhongchengyao/jglzdjn_7925.html,【药名】绞股蓝总甙胶囊　　【别名】七叶胆、七叶参、甘条蔓、小母猪藤、遍地生根、公罗锅底、南人参等。　　【药方组成】绞股蓝。　　【药理作用与现代研究】绞股蓝总甙具有抗高血脂、抗动脉粥样硬化、抗血栓形成、抗衰老、抗肿瘤、抵消糖皮质激素类药物副作用、调节免疫功能、镇静等药理作用。　　【性状】本品为胶囊剂，内含浅黄色颗粒。　　【功效与主治】心脑血管疾病：高脂血症、高黏血症、冠心病、心绞痛、心肌梗死、心律失常、心功能不全、心肌病、各类缺血性脑血管病。　　【用法与用量】口服，每次1～2粒，每日3次，或遵医嘱。　　【剂型与规格】胶囊，每粒含绞股蓝总甙60mg。　　【注意事项】尚不明确。
神州跌打丸,http://www.zhongyoo.com/zhongchengyao/szddw_7909.html,"【药名】神州跌打丸　　【药方组成】红茴香，大血藤、山疆根、蛇葡萄、刘寄奴、紫金牛、络石藤、制川乌、制草乌、地耳草、一支黄花、半边莲、南藤、牛尾菜、藜芦、山药。　　【性状】本品为棕黑色的小蜜丸或大蜜丸;气微香，味甜、微苦。　　【功效与主治】消肿止痛，舒筋活络，止血生肌，活血驱风。用于挫伤筋骨,新旧瘀患，创伤出血，风湿疼痛。　　【用法与用量】口服，小蜜丸每次9g，大蜜丸每次2丸，每日2～3次。　　【剂型与规格】大蜜丸，每丸4.5g，小蜜丸，每12丸3g。　　【注意事项】尚不明确。"
退障眼膏,http://www.zhongyoo.com/zhongchengyao/tzyg_7913.html,【药名】退障眼膏　　【药方组成】决明子、木贼、谷精草、蛇蜕、羌活、海藻、莪术、苍术(炒)、黄精、枸杞子、密蒙花、白蒺藜、蝉蜕、石决明、昆布、威灵仙、细辛、当归、何首乌。　　【性状】本品为黄棕色的油膏;气芳香。　　【功效与主治】明目退翳。用于初发白内障及角膜斑翳。　　【用法与用量】外用涂眼。每次0.05～0.1g，每日3次。　　【剂型与规格】眼用制剂，每支4.0g。　　【注意事项】　　1、忌烟酒、辛辣刺激食物。　　2、涂眼后如有眼睑肿胀、发红、眼痒流泪者停用，并到医院就诊。　　3、涂眼内后如沙涩磨痛、流泪频频，应予停用。　　4、用药后结膜充血不退、畏光流泪应予停用。并到医院就诊。
消栓口服液,http://www.zhongyoo.com/zhongchengyao/xskfy_6712.html,【药名】消栓口服液　　【药方组成】黄芪、当归、赤芍、地龙、川芎、桃仁、红花。　　【药理作用与现代研究】扩张脑血管，增加脑血流量，改善脑血液循环，促进受损脑组织修复和血肿吸收;改善微循环;改善血液流变性，降低血液黏滞性;抑制血小板聚集;溶解血栓或预防血栓再发;降低血脂;对抗和改善脑缺氧。总的研究表明，对心脏功能、血脂和动脉粥样硬化、免疫功能等方面有良好的作用，有利于中风的防治。　　【性状】本品为棕黄色液体}味甜。　　【功效与主治】补气，活血，通络。用于预防和治疗中风引起的半身不遂、口眼歪斜、语言謇涩、口角流涎、下肢痿废、小便频数。　　【用法与用量】口服，每次10ml，每日3次，1个月为1个疗程;如有沉淀，摇匀使用，不影响疗效。　　【剂型与规格】口服液，每支10ml。　　【注意事项】凡阴虚阳亢、风火上扰、痰浊蒙蔽者禁用。
木香顺气丸,http://www.zhongyoo.com/zhongchengyao/mxsqw_6334.html,【药名】木香顺气丸　　【药方组成】木香、陈皮、砂仁、厚朴(制)、枳壳(麸炒)、槟榔、青皮(醋炒)、香附(制)、苍术(麸炒)、甘草(蜜炙)。　　【药理作用与现代研究】主要有调节胃肠运动、调节胃液分泌、抑菌、护肝等作用。　　【性状】本品为棕褐色的水丸;气香，味苦。　　【功效与主治】行气化湿，健脾和胃。湿浊阻滞气机之胸膈痞闷、脘腹胀痛、呕吐恶心、暖气纳呆。　　【用法与用量】口服，蜜丸，每次1丸，每日2次;水丸，每次6g，每日2～3次。饭前用温开水送服。　　【剂型与规格】蜜丸，每丸9g;水丸，每瓶60g。　　【注意事项】尚不明确。
五子衍宗丸,http://www.zhongyoo.com/zhongchengyao/wzyzw_6338.html,【药名】五子衍宗丸　　【药方组成】枸杞子、菟丝子(炒)、覆盆子、五味子(蒸)、车前子(盐炒)。　　【性状】本品为棕黑色的蜜丸;味甜、酸，微苦。　　【功效与主治】补肾益精。用于肾虚精亏所致的阳痿不育、遗精早泄、腰痛、尿后余沥。　　【用法与用量】蜜丸，口服，每次1丸，每日2次;水蜜丸，口服，每次6g，每日2次;片，口服，每次6片，每日3次;口服液，口服，每次1支，每日2次。　　【剂型与规格】蜜丸，每丸9g;水蜜丸，100粒10g;片，每片0 45g;胶囊，每次3粒，每日3次;口服液，每支10ml。　　【注意事项】　　1、孕妇慎服。　　2、忌食辛辣食物。　　3、不宜和感冒类药同时服用。　　4、宜饭前服用或进食同时服用。　　5、服药2周后症状未改善，应去医院就诊。　　6、按照用法用量服用，小儿及年老者应在医师指导下服用。
天菊脑安胶囊,http://www.zhongyoo.com/zhongchengyao/tjnajn_6288.html,【药名】天菊脑安胶囊　　【药方组成】川芎、天麻、菊花、蔓荆子、藁本、白芍、丹参、墨旱莲、女贞子、牛膝。　　【性状】本品为胶囊剂，内容物为棕褐色粉末;气芳香，味微甜酸、略苦。　　【功效与主治】平肝熄风，活血化瘀。用于肝风夹瘀证的偏头痛。　　【用法与用量】口服，每次5粒，每日3次。　　【剂型与规格】胶囊，每粒0.4g。　　【注意事项】妊娠及哺乳期妇女禁用。
丹香清脂颗粒,http://www.zhongyoo.com/zhongchengyao/dxqzkl_6506.html,【药名】丹香清脂颗粒　　【药方组成】丹参、川芎、桃仁、降香、三棱、莪术、枳壳、大黄。　　【性状】本品为棕黄色至棕褐色颗粒;味甜、微苦。　　【药理作用与现代研究】本品对高脂血症大鼠血脂升高有预防作用;对食物性高脂血症家兔，有降低血清总胆固醇及血液黏度的作用。　　【功效与主治】活血化瘀，行气通络。用于高脂血症属气滞血瘀证者。　　【用法与用量】开水冲服，每次1袋，每日3次。　　【剂型与规格】颗粒，每袋10g。　　【注意事项】体质虚弱者慎用。孕妇及有出血倾向者禁用。个别患者服药后出现恶心，可自行缓解。
茵莲清肝合剂,http://www.zhongyoo.com/zhongchengyao/ylqghj_6859.html,【药名】茵莲清肝合剂　　【药方组成】茵陈、柴胡、郁金、板蓝根、绵马贯众、白花蛇舌草、半枝莲、虎杖、重楼、茯苓、广藿香、砂仁、佩兰、白芍(炒)、当归、丹参、红花、泽兰、琥珀。　　【药理作用与现代研究】本品能抑制鸭乙肝病毒;对D-半乳糖胺所致小鼠急性肝损伤和四氯化碳所致大鼠慢性肝损伤有保护作用;抑制小鼠酒精性急性肝损伤、阻塞性黄疸引起的ALT、AST升高;促进正常大鼠的胆汁分泌。　　【功效与主治】清热解毒，化湿和胃，舒肝活血。用于肝胆湿热所致的胁痛，症见胁腹胀痛或刺痛、口苦尿黄、纳呆乏力;病毒性肝炎见上述证候者。　　【用法与用量】口服，每次50ml，每日2次，服时摇匀。　　【剂型与规格】合剂，每瓶100ml。　　【注意事项】　　1、肝旺脾虚所致胁痛者不宜使用。　　2、本品含有活血、渗湿之品，孕妇忌用。　　3、服药期间忌用辛辣、油腻之品，忌酒。　　4、儿童及老年人慎用，孕妇、婴幼儿及肾功能不全者禁用。　　4、本品含有绵马贯众，有毒，应在医师指导下使用，不可过量、久服。
扎冲十三味丸,http://www.zhongyoo.com/zhongchengyao/zcssww_6333.html,【药名】扎冲十三味丸　　【药方组成】诃子、制草乌、石菖蒲、木香、麝香、珊瑚、珍珠、丁香、沉香、禹粮土、磁石、甘草、肉豆蔻。　　【性状】本品为暗红色水丸，除去包衣显棕红色;气香，味苦、辛、微涩。　　【功效与主治】祛风通窍，舒筋活血，镇静安神，除湿。用于半身不遂、口眼斜、四肢麻木、腰腿不利、语言不清、筋骨疼痛、神经麻痹、风湿性关节疼痛等症。　　【用法与用量】晚间临睡前温开水冲服。每5粒1g，每次1～1.8g，每日1次。小儿逐减或遵医嘱。　　【剂型与规格】丸，每10粒1g。　　【注意事项】孕妇忌用，年老体弱者慎用。
云南白药,http://www.zhongyoo.com/zhongchengyao/ynby_6329.html,【药名】云南白药　　【药方组成】蒲黄、白及等。　　【药理作用与现代研究】　　1、止血作用：能显著缩短家兔和人的凝血时间，缩短家兔的凝血酶原时间，缩短大鼠出血时间，能对抗肝素及双香豆素的抗凝作用。　　2、活血化瘀：能明显改善高分子右旋糖酐引起的微血管循环障碍，能明显减少结扎造成的大鼠下腔静脉形成的血栓及减轻血栓重量，与对照组比较，有显著性差异。　　3、抗炎作用：云南白药总皂甙皮下注射对大鼠佐剂性多关节炎原发病变，角叉菜所致足爪肿胀，白细胞趋化性炎症模型和棉球肉芽所致肿胀，均有抑制作用。　　4、增加心肌营养性血量：用同位素测定小鼠心肌营养性血流量，发现云南白药可明显增加心肌营养性血流量，30分钟作用最强。　　5、增加机体免疫功能：用放射性胶体测定，云南白药能显著增加小鼠肝中的放射性，即增加肝脾吞噬功能。　　6、抗癌作用：云南白药中分离提出的两种皂甙I和Ⅳ在P-388.L-1210和9KB组织培养系统筛选试验中显示出一定抗癌活性。　　【性状】本品为灰黄色至浅棕黄色的粉末;具特异香气，味略感清凉，并有麻舌感。　　【功效与主治】化瘀止血，活血止痛，解毒消肿。用于跌打损伤、瘀血肿痛、吐血、咯血、便血、痔血、崩漏下血、支气管及肺结核咯血、溃疡病出血、疮疡肿毒及软组织挫伤、闭合性骨折，以及皮肤感染性疾病。　　【用法与用量】刀、枪、跌打诸伤，无论轻重，出血者用温开水进服;妇科各证，用酒送服;但月经过多、红崩用温开水送服;毒疮初起，用0.25g，另取药粉用酒调匀敷患处;如已化脓只需内服;毒疮初起，用0.25g，另取药粉用酒调匀敷患处;如已化脓只需内服。口服：成人每次0.25～0.5g，每日4次(2～5岁按成人剂量1/4;5～12岁按成人剂量1/2服用)。凡遇较重之跌打损伤可先服保险子1粒，轻伤及其他病证不必服。　　【剂型与规格】散，每瓶4g，保险子1粒。　　【注意事项】孕妇忌用;服药1日内忌吃蚕豆、鱼类及酸冷食物。
风湿痹康胶囊,http://www.zhongyoo.com/zhongchengyao/fsbkjn_6482.html,【药名】风湿痹康胶囊　　【药方组成】土茯苓、穿山龙、青风藤、蜈蚣、全蝎、穿山甲、马钱子粉等16味。　　【药理作用与现代研究】　　1、抗炎作用：大鼠灌服不同剂量的本品(7.5% 1ml/100g，5% 1ml/100g)，每日1次连续5天，在最后一次给药后半小时，以1%角叉菜胶0.1ml/只，注入右后足跖皮下，致炎后定时测量左右踝关节周径，与生理盐水组比较，有明显的抗炎作用。　　2、镇痛作用：对小鼠灌服不同剂量的本品(33.3%0 1ml/10g，1.33%，0.15ml/10g)，以热板法测定小鼠的痛阈，与生理盐水组比较有显著差异。　　【性状】本品为胶囊，内容物为棕黄色的粉末;味苦、辛。　　【功效与主治】祛风除湿，温经散寒，通络止痛。用于风湿性关节炎属寒湿阻络证候者，症见关节冷痛沉重、屈伸不利、局部畏寒、皮色不红。　　【用法与用量】口服，每日3次，每次2粒，或遵医嘱。　　【剂型与规格】胶囊，每粒0.3g。　　【注意事项】孕妇忌服。急慢性肝炎、急慢性肾炎慎用。
古汉养生精,http://www.zhongyoo.com/zhongchengyao/ghysj_6637.html,【药名】古汉养生精　　【药方组成】人参、黄芪(蜜炙)、金樱子肉、枸杞子、女贞子(制)、菟丝子、淫羊藿、白芍、甘草(蜜炙)、麦芽(炒)、黄精(制)、蜂蜜(精制)。　　【功效与主治】滋肾益精，补脑安神。用于头晕心悸、目眩耳鸣、健忘失眠、疲乏无力、阳痿遗精。亦可用于脑动脉硬化、冠心病、前列腺增生、更年期综合征、病后虚弱等症见上述证候者。　　【用法与用量】口服液，每次10～20ml，每日2～3次;片剂，每次4片，每上桌日3次;颗粒，每次10～20g，每日2次。　　【剂型与规格】口服液，每支10ml;片，每片0.4g;颗粒，每袋10g、15g。　　【注意事项】　　1、忌辛辣、生冷、油腻食物。　　2、外感风寒、风热，实热内盛者不宜服用。　　3、不宜和感冒类药同时服用。　　4、服药同时不宜服用藜芦及其制剂。　　5、身体壮实不虚者忌服。　　6、本品宜饭前或进食同时服用。　　7、按照用法用量服用，小儿及孕妇应在医师指导下服用。　　8、服药期间出现口干便于、舌红苔黄等症状，应去医院就诊。
甘露消渴胶囊,http://www.zhongyoo.com/zhongchengyao/glxkjn_6632.html,【药名】甘露消渴胶囊　　【药方组成】熟地黄、人参、枸杞子、山茱萸、天冬、党参、黄芪、当归、白术、茯苓、地骨皮、玄参、桑螵蛸、天花粉。　　【药理作用与现代研究】本品具有明显降血糖作用，降低胆固醇，改善血脂代谢。　　【性状】本品为胶囊剂，内容物为棕褐色颗粒;气微香，味微酸、微苦。　　【功效与主治】滋阴养肾，健脾生津。用于非胰岛素依赖型糖尿病(2型糖尿病)。　　【用法与用量】口服，每次4～5粒，每日3次，或遵医嘱。　　【剂型与规格】胶囊，每粒0.3g。　　【注意事项】尚不明确。
益母颗粒,http://www.zhongyoo.com/zhongchengyao/ymkl_6641.html,【药名】益母颗粒　　【药方组成】益母草、当归、川芎、木香。　　【性状】本品为黄棕色的颗粒或浅棕色长方块;味甜、微苦。　　【功效与主治】活血调经，行气止痛。用于气滞血瘀所致月经不调、痛经、产后瘀血腹痛。　　【用法与用量】开水冲服，每次14g，每日2次。　　【剂型与规格】颗粒，每包14g。　　【注意事项】尚不明确。
心痛宁滴丸,http://www.zhongyoo.com/zhongchengyao/xtndw_6581.html,【药名】心痛宁滴丸　　【药方组成】肉桂、川芎、香附(醋炙)。　　【性状】本品为浅黄色至棕黄色的滴丸;有特殊香气，味微苦、辛。　　【功效与主治】温经活血，理气止痛。用于寒凝气滞、血瘀阻络，胸痹心痛，遇塞发作，舌有瘀斑，舌苔色白者。　　【用法与用量】舌下含服，每次3～9几，每日3次，急性发作时12～18丸。　　【剂型与规格】滴丸，每丸40mg。　　【注意事项】孕妇慎用。本品温通辛散，阴血亏虚者不宜用。
双黄平喘颗粒,http://www.zhongyoo.com/zhongchengyao/shpckl_6599.html,【药名】双黄平喘颗粒　　【药方组成】麻黄、紫金牛、黄芩、苦杏仁、桃仁、地龙、五味子、淫羊藿、女贞子、甘草。　　【药理作用与现代研究】本品能延长氨水所致小鼠的咳嗽潜伏期，并减少咳嗽次数;增加小鼠气道内酚红的排泌量，提示有镇咳和祛痰作用。　　【性状】本品为褐色或棕褐色颗粒;味甜、微苦。　　【功效与主治】清热宣肺，化痰平喘。用于热哮证，症见喘息气粗或哮鸣，咳嗽痰呜，汗出口渴，舌红苔黄等。　　【用法与用量】开水冲服，每次9g，每日4次。　　【剂型与规格】颗粒，每袋9g。　　【注意事项】素体脾胃虚弱者慎用;孕妇忌用。
艾叶油软胶囊,http://www.zhongyoo.com/zhongchengyao/ayyrjn_6634.html,【药名】艾叶油软胶囊　　【药方组成】艾叶油。　　【性状】本品为软胶囊剂，内容物为淡黄色油状的液体;具特异的香气，味微苦。　　【功效与主治】止咳、祛痰。用于慢性支气管炎的咳嗽痰多。　　【用法与用量】口服，每次2粒，每日3次。　　【剂型与规格】胶囊，每粒0.18g。　　【注意事项】孕妇慎用。
通乳颗粒,http://www.zhongyoo.com/zhongchengyao/trkl_6793.html,【药名】通乳颗粒　　【药方组成】黄芪、当归、熟地黄、白芍(酒炒)、党参、柴胡、穿山甲(烫)、王不留行、路路通、鹿角霜、漏芦、天花粉等15味。　　【性状】本品为棕色至棕黄色的颗粒;味甜。　　【功效与主治】益气养血，通络下乳。用于产后气血亏损，乳少、无乳、乳汁不通等症。　　【用法与用量】口服，每次30g，每日3次。　　【剂型与规格】颗粒，每袋15g。　　【注意事项】尚不明确。
热淋清胶囊,http://www.zhongyoo.com/zhongchengyao/rlqjn_7941.html,【药名】热淋清胶囊　　【药方组成】头花蓼。　　【药理作用与现代研究】本品有明显的利尿、消炎、镇痛作用;对金黄色葡萄球菌、大肠杆菌、伤寒杆菌、痢疾杆菌、绿脓杆菌、变形杆菌、淋球菌等革兰阳性以及阴性菌有很好的抗菌作用。　　【功效与主治】清热泻火，利尿通淋。用于下焦湿热证，表现为尿频、尿急、尿道灼热、涩痛、尿液赤黄或腰痛、少腹疼痛、发热、舌苔黄腻、脉弦数及急慢性肾盂肾炎、膀胱炎、尿道炎、前列腺炎等有上述症状者。　　【用法与用量】口服，每次4～6粒，每日3次。　　【剂型与规格】胶囊，每粒0.3g(含原药材3g)。　　【注意事项】尚不明确。
正心降脂片,http://www.zhongyoo.com/zhongchengyao/zxjzp_6617.html,【药名】正心降脂片　　【药方组成】红膻、决明子、陈皮、何首乌、黄芪、丹参、葛根、槐米。　　【性状】本品为糖衣片或薄膜衣片，除去包衣后显棕褐色;气微，味淡、微涩。　　【功效与主治】益气活血，解毒降浊。用于气虚血瘀、痰火蕴结而致的胸痹心痛、头痛、眩晕等症。　　【用法与用量】口服，每次4片，每日3次。　　【剂型与规格】片，每瓶90片。　　【注意事项】心动过缓及低血压患者慎用。
参茸珍宝片,http://www.zhongyoo.com/zhongchengyao/crzbp_6794.html,"【药名】参茸珍宝片　　【药方组成】人参、鹿茸、珍珠、肉苁蓉、枸杞子、菟丝子、女贞子、褚实子、苍术(米泔水制)、五味子、沙苑子、小麦胚芽粉。　　【功效与主治】补肾壮阳，益气益血，安神明目，乌发养颜，强身健体。延年益寿，用于延缓衰老。　　【用法与用量】口服，饭前1～2小时温开水送服。每次2片，每日2次。　　【剂型与规格】片，每片0.5g。　　【注意事项】　　1、孕妇慎用。偶有感冒发热、消化障碍、胸闷不适时暂停使用。　　2、忌辛辣、生冷、油腻食物。　　3、外感风寒、风热，实热内盛者不宜服用。　　4、不宜和感冒类药同时服用。　　5、服本药时不宜同时服用藜芦、五灵脂、皂荚及其制剂，不宜喝茶和吃萝卜,以免影响药力。　　6、身体壮实不虚者忌服。　　7、本品含温热药，实热者忌服。　　8、本品宜饭前或进食同时服用。　　9、按照用法用量服用，小儿应在医师指导下服用。　　10、服药期间出现口干、便干、舌红苔黄或食欲不振、恶心呕吐、腹胀便溏等症状，应去医院就诊。"
玉液消渴颗粒,http://www.zhongyoo.com/zhongchengyao/yyxkkl_6616.html,【药名】玉液消渴颗粒　　【药方组成】黄芪、太子参、山药、知母、天花粉、葛根、五味子、鸡内金。　　【药理作用与现代研究】本品可使损伤的胰岛p细胞得到修复，使其恢复正常分泌胰岛素的功能，起到自然降血糖而不反弹的作用，同时还具有明显降低胆固醇、甘油三酯，增强人体免疫功能。　　【功效与主治】益气滋阴。用于糖尿病消渴之乏力、口渴多饮、多尿症。　　【用法与用量】口服，每次1袋，每日3次。　　【剂型与规格】颗粒，每袋15g。　　【注意事项】尚不明确。
消栓胶囊,http://www.zhongyoo.com/zhongchengyao/xsjn_6714.html,【药名】消栓胶囊　　【药方组成】黄芪、当归、赤芍、地龙、川芎、桃仁、红花。　　【药理作用与现代研究】本品能抑制大鼠体内血栓的形成对ADP、花生四烯酸诱导的血小板凝集有一定抑制作用。　　【性状】本品为肠溶胶囊，内容物为淡棕黄色粉末;气微香，味微甜。　　【功效与主治】补气、活血，通络。用于缺而性中风气虚血瘀证，症见眩晕、肢麻、瘫软、昏厥、半身不遂、口舌歪斜、语言謇涩、面色咣白、气短乏力。　　【用法与用量】口服，每次2粒，每日3次，饭前30分钟服用，或遵医嘱。　　【剂型与规格】肠溶、胶囊，每粒0.2g。　　【注意事项】尚不明确。
消栓再造丸,http://www.zhongyoo.com/zhongchengyao/xszzw_6713.html,【药名】消栓再造丸　　【药方组成】血竭、赤芍、没药(醋炙)、当归、牛膝、丹参、川芎、桂枝、三七、豆蔻、郁金、积壳(麸炒)、白术(麸炒)、人参、沉香、金钱白花蛇、僵蚕(麸炒)、白附子、肉桂、冰片、苏合香、安息香、朱砂。　　【药理作用与现代研究】促进胆固醇及脂类代谢，降低血脂，减少血小板，延长凝血时间及抗血栓作用。　　【功效与主治】活血通络，息风开窍，补养气血。用于中风之中络，中经，中腑，中脏诸证属气虚血瘀者，症见半身不遂、麻木、口眼喁斜、神志不清、胸中郁闷、血脂增高等。主要用于治疗降血脂，预防或治疗心脑血栓性疾病。　　【用法与用量】口服，每次1～2丸，每日2次，温开水或温黄酒送下。　　【剂型与规格】蜜丸，每丸9g。　　【注意事项】尚不明确。
双黄连注射液,http://www.zhongyoo.com/zhongchengyao/shlzsy_6601.html,【药名】双黄连注射液　　【药方组成】金银花、黄芩、连翘。　　【药理作用与现代研究】　　1、抗菌、抗病毒体外抑菌试验：双黄连对金黄色葡萄球菌、表皮葡萄球菌、旷溶血性链球菌、肺炎克雷伯菌、伤寒杆菌、大肠杆菌、绿脓杆菌等11种菌有抑制作用，尤其对金黄色葡萄球菌、表皮葡萄球菌和变形杆菌的抑制作用较强。可明显降低接种流感病毒(A1型)小鼠的死亡率，有抑制呼吸道合胞病毒生长的作用。　　2、增强免疫：双黄连对ConA诱导的T细胞的增殖反应有增强作用，但对LPS诱导的B细胞的增殖反应无影响，对免疫系统具有一定的增强作用。　　【性状】率品为棕红色的澄明液体。　　【功效与主治】清热解毒，抗菌消炎。用于治疗各种球菌感染，如上呼吸道感染、急性扁桃体炎、病毒性肺炎等疾病引起的发热、胸痛、咳嗽、咽喉红肿疼痛等。　　【用法与用量】注射剂，静脉注射，每次10～20ml，每日1～2次;静脉滴注，每次1ml/kg体重;肌内注射，每次2～4ml，每日1～2次;粉针剂，每次3～4.2g，加5%葡萄糖500ml，静脉滴注，每日1次。　　【剂型与规格】注射剂，每支10ml、20ml;粉针剂，每支0.2g。　　【注意事项】素体脾胃虚寒者慎用或禁用。
茴香橘核丸,http://www.zhongyoo.com/zhongchengyao/hxjhw_6860.html,【药名】茴香橘核丸　　【药方组成】小茴香(盐炒)、八角茴香、橘核(盐炒)、荔枝核、补骨脂(盐炒)、肉桂、川楝子、延胡索(醋制)、莪术(醋制)、香附(醋制)、昆布、穿山甲(制)等17味。　　【性状】本品为黄褐色至棕褐色的水丸;气香.味微酸、辛苦。　　【功效与主治】散寒行气，消肿止痛。用于寒凝气滞所致的寒疝，症见睾丸坠胀疼痛。　　【用法与用量】口服，每次6～9g，每日2次。　　【剂型与规格】丸，每100丸46g。　　【注意事项】尚不明确。
伤风感冒颗粒,http://www.zhongyoo.com/zhongchengyao/sfgmkl_7158.html,【药名】伤风感冒颗粒　　【药方组成】防风、羌活，荆芥、白芷、桔梗、浙贝母、紫苏叶、陈皮、苦杏仁、薄荷油。　　【功效与主治】祛风，散寒，发汗。用于伤风流涕、恶寒无汗。　　【用法与用量】口服，每次1块，每日2次。　　【剂型与规格】颗粒，每块15g(含原药材12g)。　　【注意事项】　　1、忌烟酒及辛辣、生冷、油腻食物。　　2、风热感冒者不适用，其表现为发热明显，汗出，口渴，咽喉红肿热痛，咳吐黄痰，舌苔薄黄，脉浮数。　　3、高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者，孕妇或正在接受其他治疗的患者，均应在医师指导下服用。　　4、服药3天后症状无改善，或出现发热加重，或并有其他严重症状如胸闷、心悸等时，应去医院就诊。　　5、小儿、年老体弱者应在医师指导下服用。
仲景胃灵丸,http://www.zhongyoo.com/zhongchengyao/zjwlw_7157.html,【药名】仲景胃灵丸　　【药方组成】肉桂、延胡索、牡蛎、小茴香、砂仁、高良姜、白芍、炙甘草。　　【功效与主治】温中散寒，健胃止痛。用于脾胃虚弱之食欲不振，寒凝胃痛，脘腹胀满，呕吐酸水或清水。　　【用法与用量】口服，每次1.2g，每日3次，儿童酌减;片，口服，大片每次2片，小片每次4片，每日3次。　　【剂型与规格】丸，每袋1 2g;片，大片0.6g、小片0.3g。　　【注意事项】　　1、忌食生冷、油腻、不易消化食物。　　2、不适用于脾胃阴虚，主要表现为口干、舌少津、大便干。　　3、不适用于肝肾阴虚，主要表现为口干、急躁易怒、头晕血压高。　　4、不宜久服，服药3天后症状不减轻或加重者，应到医院就诊。　　5、孕妇忌服。
加味逍遥丸,http://www.zhongyoo.com/zhongchengyao/jwxyw_7076.html,【药名】加味逍遥丸　　【药方组成】柴胡、当归、白芍、白术(麸炒)、茯苓、甘草、牡丹皮、栀子(姜炙)、薄荷。　　【功效与主治】舒肝清热，健脾养心。用于肝郁血虚、肝脾币和之两胁胀痛、心烦易怒、倦怠食少、月经不调。　　【用法与用量】蜜丸，口服，每次1丸，每日2次;水丸，口服，每次6g，每日2次;口服液，每次1支，每日2次;胶囊，每次3粒，每日2次;颗粒，每次1袋，每日2次;片剂，每次3片，每日2次。　　【剂型与规格】蜜丸，每丸9g;水丸，每100粒6g;口服液，每支10ml;胶囊，每粒0.3g;颗粒，每袋2g;片剂，每片0.3g(相当于原药材2g)。　　【注意事项】　　1、孕妇慎服。　　2、忌气恼劳碌。　　3、忌食生冷、油腻、辛辣食物。　　4、平索月经量正常，突然出现经量过多、经期延长、月经后错、经量过少，须去医院就诊。　　5、经期延长、月经量过多合并贫血者，应在医师指导下服用。　　6、青春期少女及更年期妇女应在医师指导下服药。　　7、一般服药1个月经周期，其症状无改善，或月经量过多，或经水淋漓不净超过半个月，或出现其他症状者，应去医院就诊。
发汗解热丸,http://www.zhongyoo.com/zhongchengyao/fhjrw_7087.html,【药名】发汗解热丸　　【药方组成】麻黄、苍术(麸炒)、白芷、当归、羌活、细辛、荆芥穗、甘草、防风、川芎、薄荷。　　【功效与主治】疏散风寒，解表祛湿。用于风寒湿邪引起的感冒之鼻塞流涕、身重恶寒等。　　【用法与用量】口服，每次2丸，每日2次。　　【剂型与规格】丸，每丸6g。　　【注意事项】　　1、忌烟酒及辛辣、生冷、油腻食物。　　2、风热感冒者不适用，其表现为发热明显，微恶风，有汗，口渴，鼻流浊涕，咽喉红肿热痛，咳吐黄痰，舌苔薄黄，脉浮数。　　3、肝病、糖尿病、肾病等慢性病严重者，孕妇或正在接受其他治疗的患者，均应在医师指导下服用;高血压、心脏病患者慎用。　　4、服药3天后症状无改善，或出现发热咳嗽加重，或并有其他严重症状如胸闷、心悸等时，应去医院就诊。　　5、小儿、年老体弱者应在医师指导下服用。
母乳多颗粒,http://www.zhongyoo.com/zhongchengyao/mrdkl_7088.html,【药名】母乳多颗粒　　【药方组成】黄芪、漏芦、羊乳根，王不留行、梗通草。　　【功效与主治】益气，下乳，用于产后乳汁不下或稀少。　　【用法与用量】开水冲服，每次18g，每日3次。　　【剂型与规格】颗粒，每袋18g。　　【注意事项】　　1、饮食富有营养，勿过食咸味、酸味。　　2、定时哺乳。　　3、乳汁不下伴有乳房红肿热痛，应去医院检查，在医师指导下服药。　　4、按用法用量服用，长期或超剂量服用，应在医师的指导下服用。
